text,label
2 oz guy kinda flaky one friend interested picking $ & lt ; # & gt ; worth tonight possible,0
de.am seeing online shop asked .,0
pocked,0
Gud ni8 dear .. slp well .. take care .. swt dream .. Muah ..,0
"Dear , know & lt ; # & gt ; th & lt ; # & gt ; th birthday loving Gopalettan . planning give small gift day . like participate welcome . Please contact admin team detail",0
Hi 07734396839 IBH Customer Loyalty Offer : NEW NOKIA6600 Mobile £10 TXTAUCTION ! Txt word : START No:81151 & get ! 4T &,1
"Probably gon na , see later tonight & lt ; )",0
Goodo ! Yes must speak friday - egg-potato ratio tortilla needed !,0
ur si ?,0
"'s time week , ryan",0
heard job ? 'm going wildlife talk tonight u want2come . that2worzels wizzle whatever ? !,0
Check nuerologist .,0
Pansy ! 've living jungle two year ! driving worried !,0
( Bank Granite issue Strong-Buy ) EXPLOSIVE PICK MEMBERS * * * * * 300 % * * * * * * * * * * * Nasdaq Symbol CDGT $ 5.00 per ..,1
Send new number,0
Old Orchard near univ . ?,0
Aww 's first time u said u missed without asking missed u first . love ! : ),0
call like & lt ; # & gt ; time oh . give u hypertension oh .,0
Great escape . fancy bridge need lager . See tomo,0
"Sir , need Velusamy sir 's date birth company bank facility detail .",0
Pls wont belive god.not jesus .,0
Tell who pls : - ),0
Good morning princess ! ?,0
Ok 'm coming home .,0
Still chance . search hard get .. let try : ),0
ai n't answerin phone actually pretty reasonable hour 'm sleepy,0
Hey gave photo registered driving ah ? Tmr wan na meet yck ?,0
Uhhhhrmm isnt tb test bad youre sick,0
Nt yet chikku .. simple habba .. hw abt u ?,0
"New Theory : Argument win SITUATION , loses PERSON . dont argue ur friend .. . . . kick & amp ; say , 'm always correct . !",0
Meeting u work . . . Tel shall work tomorrow,0
single single answer fighting ? Plus said broke didnt reply,0
"mean left early check , co 'm working 9-6 .",0
's significance ?,0
"Hello , love ! go day ? wish well fine babe hope find job prospect . miss , boytoy ... * teasing kiss *",0
"Im sorry bout last nite wasnt ur fault , spouse pmt sumthin ! U 4give ? think u shldxxxx",0
people ? tour ? thought sofa thing sent ? curious sugar,0
"bit Ur smile hppnss , drop Ur tear sorrow , part Ur heart life , heart like mine wil care U , forevr GOODFRIEND",0
slow using biola 's fne,0
"Found , ENC & lt ; # & gt ; , ?",0
n't get second half message,0
Huh cant thk oredi many page ?,0
URGENT ! Mobile number awarded £2000 prize GUARANTEED . Call 09061790121 land line . Claim 3030 . Valid 12hrs 150ppm,1
"Cool , time think get ?",0
Someone U know asked dating service 2 contact ! Cant Guess ? CALL 09058091854 revealed . PO BOX385 M6 6WU,1
mean get door,0
Check mail.i mailed varma kept copy regarding membership.take care.insha allah .,0
mum went 2 dentist .,0
Even u dont get trouble convincing .. tel twice tel neglect msg dont c read .. dont reply,0
Yo watching movie netflix,0
lost 10 kilo today !,0
Dear got bus directly calicut,0
WIN £200 Shopping spree every WEEK Starting . 2 play text STORE 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 £1.50perweeksub .,1
U havent lost ill always b 4u.i didnt intend 2 hurt u never knew u felt Iwas+marine & thats itried2tell urmom.i careabout u,0
74355 XMAS iscoming & ur awarded either £500 CD gift voucher & free entry 2 r £100 weekly draw txt MUSIC 87066 TnC,1
I.ll get tomorrow send,0
"Cool , text 're parked",0
Lol real . told dad cancer,0
brother transfered & lt ; # & gt ; + & lt ; # & gt ; . Pa .,0
K .. k : ) ? performed ?,0
"Urgent ! Please call 09066612661 landline , complimentary 4 * Lux Costa Del Sol holiday £1000 CASH await collection . ppm 150 SAE & Cs James 28 , EH74RR",1
See !,0
u still plumber tape wrench could borrow ?,0
cant see join denis mina ? denis want alone time,0
Oic ... saw tot din c ... found group liao ...,0
Reverse cheating . mathematics .,0
"know & lt ; # & gt ; , 'll around 5",0
"know god created gap finger .. ? , One made come & amp ; fill gap holding hand LOVE .. !",0
Hanging brother family,0
"Well , leave class babe ... never came back ... : - ( ... Hope nice sleep , love",0
Good word .... word may leave u dismay many time .,0
"Sorry , 'll call later",0
‘ going try 2 month ha ha joking,0
. call meet,0
Stupid.its possible,0
"Night ended another day , morning come special way . May smile like sunny ray leaf worry blue blue bay . Gud mrng",0
"langport ? Sorry , 'll probably bed 9pm . suck ill xmas ! go2sri lanka ?",0
"try ! get lost , fact . Tee hee",0
busy juz dun wan 2 go early .. Hee ..,0
Got c ... lazy type ... forgot ü lect ... saw pouch like v nice ...,0
Lol could starve lose pound end day .,0
going wipro interview today ?,0
Lol ok n't remember til last nite,0
"Yup . Anything lor , u dun wan 's ok ...",0
Probably couple hour top,0
Ok way home hi hi,0
Dude saw parked car sunroof popped . Sux,0
Want 2 get laid tonight ? Want real Dogging location sent direct 2 ur Mob ? Join UK 's largest Dogging Network txting MOAN 69888Nyt . ec2a . 31p.msg @ 150p,1
's said 's bad dat e gal know u ... Wat u ?,0
aathi .. dear ..,0
Also andros ice etc etc,0
First answer question .,0
wanted say holy shit guy n't kidding bud,0
IM GONNAMISSU MUCH ! ! WOULD SAY IL SEND U POSTCARD BUTTHERES ABOUTAS MUCH CHANCE MEREMEMBERIN ASTHERE OFSI BREAKIN CONTRACT ! ! LUV Yaxx,0
nice pub near Frankie n Bennys near warner cinema ?,0
Thnx dude . u guy 2nite ?,0
Awesome question cute answer : Someone asked boy `` ur life ? '' . . smiled & amp ; answered : . . `` fine ! '' Gudnite,0
Married local woman looking discreet action ! 5 real match instantly phone . Text MATCH 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,1
Oh God . 'm almost home,0
go 4 e normal pilate intro ...,0
pleased inform application Airtel Broadband processed successfully . installation happen within 3 day .,0
dont know come ask question like dont mistake .,0
dont know ask brother . Nothing problem thing . told .,0
brand new mobile music service live . free music player arrive shortly . install phone browse content top artist .,1
"Sorry missed babe . late slept . hope enjoy driving lesson , boytoy . miss ... * teasing kiss *",0
Lol gon na last month . cashed left & lt ; # & gt ; case . collecting week cause announced blog .,0
"fyi 'm usf , swing room whenever",0
K need login anything,0
Ur HMV Quiz cash-balance currently £500 - maximize ur cash-in send HMV1 86688 150p/msg,1
bugis juz wat ... 'm walking home oredi ... Ü late reply ... oso saw top dat like din buy ... r ü ?,0
working eye philosophy text u later bit free chat ...,0
"Dont search love , let love find U. Thats called falling love , bcoz U dont force , U fall U know smeone hold U ... BSLVYL",0
"think ‘ waiting bus ! Inform get , ever get .",0
"Double min txts 4 6months FREE Bluetooth Orange . Available Sony , Nokia Motorola phone . Call MobileUpd8 08000839402 call2optout/N9DX",1
Ü takin linear algebra today ?,0
Back brum ! Thanks putting u keeping u happy . See soon,0
plan ?,0
K.i did't see . : ) k : ) ?,0
sir . 's 8-hr trip bus last week . another audition next wednesday think might drive time .,0
Summers finally ! Fancy chat flirt sexy single yr area ? get MATCHED reply SUMMER . Free 2 Join . OptOut txt STOP Help08714742804,1
Yup 'm free ...,0
Joy 's father John . John NAME Joy 's father . Mandan,0
"say bold , torch later . one torch 2bold ?",0
nice day dear .,0
Hello ! Good week ? Fancy drink something later ?,0
Anyway holla whenever 're around need excuse go creep people sarasota,0
Anything valuable 2 situation : First- getting ... Second- loosing ...,0
Hello . need posh bird chap user trial prod champneys . put ? need address dob asap . Ta r,1
"Sorry , 'll call later meeting .",0
K .. k ... tomorrow onwards started ah ?,0
"Yeah think usual guy 's still passed last night , get ahold anybody let know 'll throw",0
K.k : ) advance happy pongal .,0
"chile , please ! 's & lt ; DECIMAL & gt ; hour drive . come time subletting feb-april audition season .",0
Genius 's . brother . Pls send number skype .,0
important customer service announcement . Call FREEPHONE 0800 542 0825 !,1
"sent score sophas secondary application school . think thinking applying , research cost also . Contact joke ogunrinde , school one less expensive one",0
Yeah still give ride,0
"Yeah , n't go bed , 'll back midnight",0
"Aight , 'll ask roommate",0
"( man carlos definitely coming mu tonight , excuse )",0
Ü comin fetch u oredi ...,0
Lem know 're,0
Pls confirm time collect cheque .,0
u go back urself lor ...,0
Nooooooo 'm gon na bored death day . Cable internet outage .,0
"Sorry , battery died , come 'm getting gram , 's place ?",0
"Sorry , 'll call later",0
"Dear Voucher Holder , 2 claim week offer , PC go http : //www.e-tlp.co.uk/expressoffer Ts & Cs apply.2 stop text txt STOP 80062 .",1
Xy trying smth . U eat already ? havent ...,0
'm thinking chennai forgot come auction ..,0
Nope ... C ü ...,0
Tuesday night r u 4 real,0
"Almost , see u sec",0
meet ü 5 .. 4 depends ü wan 2 lor ..,0
say & lt ; # & gt ; year old man money . 'm last & lt ; # & gt ; . Still waiting check .,0
happy . come noon,0
Reminder : downloaded content already paid . Goto http : //doit . mymoby . tv/ collect content .,1
tall princess ?,0
Free 1st week entry 2 TEXTPOD 4 chance 2 win 40GB iPod £250 cash every wk . Txt POD 84128 Ts & Cs www.textpod.net custcare 08712405020 .,1
dont file bag .. work called me.i 'll tell find anything room .,0
tried contact reply offer 750 min 150 textand new video phone call 08002988890 reply free delivery tomorrow,1
"Ups 3days also , shipping company take 2wks . way usps take week get lag may bribe nipost get stuff .",0
HI KATE U GIVE RING ASAP XXX,0
'll pay like & lt ; # & gt ; yr difficult,0
"URGENT ! mobile number * * * * * * * * * * * * * * * £2000 Bonus Caller prize 10/06/03 ! 2nd attempt reach ! Call 09066368753 ASAP ! Box 97N7QP , 150ppm",1
's boytoy ? miss ... happened ?,0
Well . Im computerless . Time make oreo truffle,0
prob . send email .,0
n't want leave . 'm barely stay sane . fighting constantly n't helping .,0
Get ur 1st RINGTONE FREE ! Reply msg TONE . Gr8 TOP 20 tone phone every week £1.50 per wk 2 opt send STOP 08452810071 16,1
"cute thought friendship : `` necessary share every secret ur close Frnd , watever u shared true '' ....",0
Nope waiting sch 4 daddy ...,0
"Ditto . wo n't worry saying ANYTHING anymore . Like said last night , whatever want 'll . Peace .",0
Free entry 2 weekly comp chance win ipod . Txt POD 80182 get entry ( std txt rate ) & C 's apply 08452810073 detail 18+,1
message great Doctor India : - ) : 1 ) drink APPY FIZZ . contains Cancer causing age,0
Burger King - Wan na play footy top stadium ? Get 2 Burger King 1st Sept go Large Super Coca-Cola walk winner,1
"Eerie Nokia tone 4u , rply TONE TITLE 8007 eg TONE DRACULA 8007 Titles : GHOST , ADDAMSFA , MUNSTERS , EXORCIST , TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",1
think two still need get cash def ready 9,0
gon na go get taco,0
Someone contacted dating service entered phone fancy ! find call landline 09111032124 . PoBox12n146tf150p,1
"ever notice 're driving , anyone going slower idiot everyone driving faster maniac ?",1
wan early lei ... outside wun b home early ... Neva mind ...,0
n't cancer . Moms making big deal regular checkup aka pap smear,0
Serious ? like proper tongued,0
gon na ask lol think 7,0
"Camera quite good , 10.1mega pixel , 3optical 5digital doom . lovely holiday , safe hope hav good journey ! Happy new year ! See couple week !",0
n't forget though love .... walk beside . Watching keeping heart warm .,0
"met stranger choose friend . long world stand , friendship never end . Lets Friends forever ! ! ! Gud nitz ...",0
`` Im arestaurant eating squid ! 10:30 wan na dosomething late ? '',0
Thats cool . cum ? ? : ),0
reach ur home & lt ; # & gt ; minute,0
campus . library ?,0
'm office da : ) ?,0
much bad avoid like ?,0
wish u . feel alone,0
Well know Z take care . worry .,0
sister got placed birla soft da : - ),0
Yoyyooo u know change permission drive mac . usb flash drive,0
Yes princess ! want please every night . wish command ...,0
"know u mean , king havin credit ! 'm goin2bed . Night night sweet ! Only1more sleep !",0
"Nah , 'm perpetual DD",0
Probably earlier station 's think,0
Hows pain dear ? r u smiling ?,0
S.this increase chance winning .,0
Hey want anything buy : ),0
come take little time child afraid dark become teenager want stay night ?,1
Every monday .. nxt week vl completing ..,0
"Aight , lem know 's",0
Ok ... said 've got wisdom teeth hidden inside n mayb need 2 remove .,0
Hahaha .. use brain dear,0
"Parents , Kidz , Friends n Colleagues . screaming .. SURPRISE ! ! waiting sofa .. ... ..... ' NAKED ... !",0
Hi dear saw dear . happy . battery low,0
"born , GOD said , `` Oh ! Another IDIOT '' . born , GOD said , `` OH ! COMPETITION '' . knew , one day two become FREINDS FOREVER !",0
mean come chase stated watch many movie want .,0
Send logo 2 ur lover - 2 name joined heart . Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 87077 Yahoo ! POBox36504W45WQ TxtNO 4 ad 150p,1
know mood today,0
mobile 11mths ? Update FREE Oranges latest colour camera mobile & unlimited weekend call . Call Mobile Upd8 freefone 08000839402 2StopTxt,1
Hey going lo lesson gym ?,0
New TEXTBUDDY Chat 2 horny guy ur area 4 25p Free 2 receive Search postcode gaytextbuddy.com . TXT ONE name 89693 . 08715500022 rpl Stop 2 cnl,1
Oh charge camera,0
sunny california . weather 's cool,0
Nokia phone lovly ..,0
Want finally lunch today ?,0
Good Morning plz call sir,0
jokin oni lar .. Ü busy wun disturb ü .,0
dont understand message .,0
Dai & lt ; # & gt ; naal eruku .,0
Ok good later come find ü ... C lucky told ü go earlier ... Later pple take finish ü ...,0
know called,0
cThen thk shd b enuff .. Still got conclusion n content pg n reference .. 'll b da content pg n cover pg ..,0
"Okey doke . 'm home , dressed co laying around ill ! Speak later bout time stuff .",0
"Good evening Sir , hope nice day . wanted bring notice late paying rent past month pay $ & lt ; # & gt ; charge . felt would inconsiderate nag something give great cost 's didnt speak . however recession wont able pay charge month hence askin well ahead month 's end . please help . Thank everything .",0
U n't remember old commercial ?,0
n't look back building coat n't want get sick . hurry home wear coat gym ! ! !,0
would 'm still cozy . exhausted last night.nobody went school work . Everything closed .,0
making easy pay back . & lt ; # & gt ; yr say pay back earlier . get ?,0
"Hey babe , sorry n't get sooner . Gary come fix cause think know n't go far Ptbo say cost & lt ; # & gt ; buck . n't know might cheaper find someone ? n't second hand machine right , let know want babe",0
Pandy joined 4w technology today.he got job ..,0
press conference da : ),0
Tmrw . Im finishing 9 door,0
"Hi Jon , Pete , Ive bin 2 Spain recently & hav sum dinero left , Bill said u ur rents mayb interested , hav 12,000pes , around £48 , tb , James .",0
Cheers card ... time year already ?,0
de . call time . Ill tell k,0
Many time lose best one bcoz,0
"Mila , age23 , blonde , new UK . look sex UK guy . u like fun . Text MTALK 69866.18 . 30pp/txt 1st 5free . £1.50 increment . Help08718728876",1
Huh early .. ü dinner outside izzit ?,0
Jus finished avatar nigro,0
Kind . Took garage . Centre part exhaust need replacing . Part ordered n taking fixed tomo morning .,0
Please call customer service representative FREEPHONE 0808 145 4742 9am-11pm guaranteed £1000 cash £5000 prize !,1
gr8 see message . r u leaving ? Congrats dear . school wat r ur plan .,0
